         6144 function calls (6102 primitive calls) in 0.103 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.103    0.103 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_calculator.py:15(evaluate_expression)
        1    0.000    0.000    0.101    0.101 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_operations.py:7(evaluate_ast)
        1    0.000    0.000    0.101    0.101 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_operations.py:76(evaluate_sum_parallel)
        1    0.000    0.000    0.101    0.101 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:738(__exit__)
        1    0.000    0.000    0.101    0.101 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:654(terminate)
        1    0.000    0.000    0.085    0.085 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:305(_repopulate_pool)
        1    0.000    0.000    0.085    0.085 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:314(_repopulate_pool_static)
       16    0.000    0.000    0.084    0.005 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py:110(start)
       16    0.000    0.000    0.083    0.005 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\context.py:334(_Popen)
       16    0.000    0.000    0.083    0.005 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\popen_spawn_win32.py:45(__init__)
       16    0.075    0.005    0.075    0.005 {built-in method _winapi.CreateProcess}
        1    0.000    0.000    0.015    0.015 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\util.py:208(__call__)
        1    0.000    0.000    0.015    0.015 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:680(_terminate_pool)
        3    0.000    0.000    0.008    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\threading.py:1117(join)
        5    0.000    0.000    0.008    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\threading.py:1155(_wait_for_tstate_lock)
    28/21    0.000    0.000    0.008    0.000 {method 'acquire' of '_thread.lock' objects}
