         1113046 function calls (1112939 primitive calls) in 0.487 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.487    0.487 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_calculator.py:26(evaluate_expression)
     23/1    0.000    0.000    0.484    0.484 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_operations.py:13(evaluate_ast)
        5    0.000    0.000    0.482    0.096 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_value.py:93(__add__)
        5    0.283    0.057    0.481    0.096 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_value.py:15(_simplify)
  1111163    0.198    0.000    0.198    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.002    0.001 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_logger.py:33(print_header)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_logger.py:57(print_legend)
        3    0.000    0.000    0.002    0.001 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_logger.py:30(get_term_width)
        3    0.000    0.000    0.002    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\shutil.py:1422(get_terminal_size)
        3    0.002    0.001    0.002    0.001 {built-in method nt.get_terminal_size}
       48    0.000    0.000    0.001    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_value.py:290(__repr__)
        1    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_parser.py:7(tokenize_expression)
       65    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_logger.py:53(log_line)
       47    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_logger.py:76(log_eval)
       86    0.000    0.000    0.000    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:2218(debug)
       19    0.000    0.000    0.000    0.000 {built-in method _pickle.dumps}
       54    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      5/1    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_formatter.py:30(format_as_aop)
    82/22    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_ast.py:23(to_str)
      126    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_value.py:292(<genexpr>)
     12/1    0.000    0.000    0.000    0.000 C:\Users\Administrator\Desktop\ltrs\src\aopl_python_impl\aop_parser.py:42(parse)
