         26879 function calls (26512 primitive calls) in 0.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      448    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:96(_path_join)
        1    0.000    0.000    0.005    0.005 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\util.py:1(<module>)
       32    0.000    0.000    0.005    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\reduction.py:58(dump)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:2175(error)
       29    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:755(_compile_bytecode)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1558(error)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1660(_log)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1686(handle)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1746(callHandlers)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1011(handle)
        1    0.000    0.000    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1148(emit)
       56    0.002    0.000    0.004    0.000 {method 'dump' of '_pickle.Pickler' objects}
       29    0.004    0.000    0.004    0.000 {built-in method marshal.loads}
        1    0.001    0.001    0.004    0.004 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\pickle.py:1(<module>)
        6    0.000    0.000    0.003    0.001 <frozen importlib._bootstrap_external>:1291(create_module)
        6    0.003    0.001    0.003    0.001 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.003    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:988(format)
        1    0.000    0.000    0.003    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:690(format)
        1    0.000    0.000    0.003    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:649(formatException)
        1    0.000    0.000    0.003    0.003 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\traceback.py:111(print_exception)
       38    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
       37    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        6    0.000    0.000    0.003    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\enum.py:918(_convert_)
        3    0.000    0.000    0.002    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\context.py:110(SimpleQueue)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\traceback.py:718(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:345(_setup_queues)
       99    0.001    0.000    0.002    0.000 {built-in method builtins.__build_class__}
